"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
"[1.85722446 1.84834596 1.55811489 1.76115303 2.04592841 1.46899038
 2.2424742  1.85419372 1.4645708  1.65818785 2.64388683 2.04735147
 2.43993671 2.3532156  1.85862796 1.85663804 1.85475077 1.95221351
 2.04585533 2.24832911 2.25662558 1.56945217 1.4694206  1.56066667
 1.46454612 2.24144514 1.75719039 1.46610372 1.56550699 2.04451077
 2.53700569 2.14288761 1.66064684 2.74624111 2.94043278 2.24529519
 2.24928751 2.34915507 1.65334301 2.64238806]"
"[4.22180289 4.00120066 3.33630612 3.43738165 4.38319443 2.66785527
 4.09322139 3.91018579 3.25522964 4.22902404 4.27111395 3.70523661
 3.97619898 5.37145644 3.9202386  4.59873791 3.04069092 4.20675717
 3.41453284 4.29095362 4.58563768 2.85795182 3.65488291 2.76281934
 3.25273485 4.2809266  4.00277176 3.34931754 4.03304805 3.89812189
 5.53071667 3.99068906 3.54173546 4.28322451 4.65710839 4.28750554
 5.06874953 4.00110919 3.43135333 3.88247602]"
"[6.17310793 5.76519844 5.5233461  5.12937099 6.70645605 5.07779889
 6.3369638  4.5973554  4.65756692 5.58682445 5.5268495  5.86163093
 6.31493901 7.05438184 5.49014098 6.23115148 5.04756588 5.95288305
 5.00958472 5.73746135 6.22992054 4.3772667  5.42792884 4.00642091
 5.13315627 6.71562698 5.17894997 5.2377476  5.1077205  5.27109762
 6.92991205 6.05470579 6.18934192 7.00400844 6.28726451 6.02377736
 7.36786793 5.65969716 5.5083803  6.32871293]"
"[7.54099561 6.64962151 6.32938166 6.73151755 8.32774883 6.88728806
 7.8879424  6.02691048 6.57685161 6.78039663 7.12969027 7.63682553
 7.87394665 8.27001724 7.37318891 7.09728425 6.16894384 7.81481967
 6.71507988 6.91888559 7.49265896 6.89349097 7.124256   5.38490482
 6.74134422 8.24823297 7.18152837 7.72410861 6.90303694 7.45599613
 9.02306283 7.41228539 7.64712163 8.819081   7.5476168  8.37137783
 8.76573548 7.34575477 7.88307522 7.09644327]"
"[ 8.24469828  8.2781205   7.68271976  8.26821086  9.5856594   8.88987848
  9.65542697  7.1083061   8.21866765  7.72160983  8.2475684   9.22397139
  9.4437073   9.53228842  8.27819462  9.01559605  7.72575753  9.29377831
  8.43881494  8.05044573  9.17508501  8.2267609   8.14771364  7.56273999
  8.27566374 10.68048341  8.29295004  8.92025199  8.04317724  9.05593635
 10.82455805  8.82174706  8.93336462 10.34408441  9.24297569 10.89082663
 10.68114237  8.35948065  8.67052504  8.6060792 ]"
"[10.27917995  9.63651016  9.36760518  9.5168171  12.14775235 10.80655435
 11.03337849  9.31188751  9.0892932   9.30512952 10.58619759 11.11707352
 10.73100211 11.12265989 10.01209875 10.73443009  8.72137332 11.20007699
 10.37556077  9.89877448 10.67898068 10.85512069 10.18884927  8.75696533
 10.32137648 11.71876803 10.14462723 10.73992755  9.41292045 10.66360929
 11.56663811 11.04120295 10.5465194  11.49732112 10.75374218 12.12418947
 11.91440818 10.00301976 10.67545817 10.62789138]"
"[12.02717471 10.43457645 10.27440062 10.51578777 13.21592685 11.55286872
 12.06083487 11.20214206 12.26370113 10.60947391 11.73451718 11.93996918
 12.45113809 12.43638972 10.59576845 12.17437361  9.86504165 12.60904799
 12.10611444 10.78350006 12.78295806 11.20307836 11.34962736 10.28361693
 11.19335774 12.70986918 11.41588564 11.97632273 10.82274416 12.60303411
 13.53803833 11.97166574 12.17610333 12.98683313 11.89579248 13.59297543
 13.18900313 11.08454324 11.41600251 12.64028128]"
"[13.87524646 12.46711841 12.11777628 11.95915159 14.23393716 12.83539182
 13.42104289 12.49880219 14.106075   12.23696488 13.69737813 12.62859135
 14.4843606  13.69976931 11.92202616 13.34858103 10.56270349 13.85479093
 13.96343678 12.80679121 14.10742954 12.51525707 12.75320198 12.81906242
 12.50022695 14.15107654 12.52267494 13.64150798 11.95305422 14.52982913
 15.91622057 13.14790986 13.04445275 14.69485627 13.469831   14.48969521
 14.50001508 13.27702589 13.39971683 13.68976636]"
"[15.35127651 12.93401303 13.29125054 12.94195136 15.29446637 14.06610429
 15.02456371 15.12325124 15.86503678 13.80462837 15.28156439 14.16743336
 15.74390659 15.08733273 13.09872108 14.74547888 11.89349017 15.43087028
 15.24946197 13.84478713 15.38488425 13.87133079 14.1864628  14.0471268
 13.55369231 14.82801886 13.37746099 14.62907717 13.82825005 15.97150253
 17.57014327 13.87423681 14.06258814 15.04772275 14.87105079 15.24374238
 15.74262926 13.70683902 14.40300194 15.06701999]"
"[16.85046221 14.45792278 14.4963007  14.26547865 16.11849749 15.53531438
 16.44453349 16.6301261  16.85732225 14.79591488 17.18364216 15.72528992
 16.64887092 16.40473043 14.89159221 15.39187478 13.75587728 17.4251649
 16.467308   15.92163506 16.09962169 14.86223637 15.84141114 15.61033747
 14.25968375 15.38366063 14.58124213 15.67574965 14.22435662 16.85510964
 18.17681033 15.34253543 15.24621198 15.88183697 16.39849508 16.16142032
 16.92466725 15.27397063 15.95523389 15.89964059]"
"[18.95974752 15.12038165 14.95492966 15.42788449 17.86399006 16.44024116
 17.69038343 17.57186282 18.09630441 16.12361859 17.61750019 16.91646066
 18.56074021 17.96175956 16.01758546 16.49299943 15.23581255 18.82654306
 17.61597131 17.20036731 16.98092829 15.31421694 16.52754727 16.71303037
 15.72037727 16.69204046 16.01943531 17.05420744 15.97111088 17.59474769
 19.04896908 15.86422968 17.04451086 16.86636538 17.56078832 17.03786737
 17.57160768 16.18963403 16.34318407 16.98234997]"
"[20.19280797 16.33377912 15.6901496  16.72673474 18.75048389 17.59078145
 19.06716372 18.57786673 19.476765   17.39493994 18.32137138 18.43242045
 19.62104858 18.45524551 16.99607281 18.32678587 16.94847184 19.96457169
 19.00856902 18.70879286 18.6951255  17.39891511 18.25802055 18.14961631
