"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
"[2.0513917  3.02077847 1.55531822 2.05614174 1.75966932 1.94887687
 1.17584501 1.56702773 1.27633604 2.0513111  1.95326954 1.75571387
 2.24151847 1.66356591 1.18414893 1.95812441 1.75229673 1.84885712
 2.05519098 1.47039347 1.16079149 2.2497733  1.27777588 2.64089503
 2.05266336 1.8546872  2.05517376 2.5258169  2.44826995 1.36511594
 1.85615395 2.62967229 1.94786939 1.07439293 1.85862778 1.66109474
 1.66110931 2.93653891 1.6626003  2.44685219]"
"[3.90652531 4.94229412 3.24740827 4.20808551 4.30795315 3.42578219
 3.37752456 3.35075127 2.98207161 4.4902509  4.49844525 2.655749
 4.08206751 3.82728333 2.99037853 3.42423598 3.62349114 2.8341215
 3.41757333 3.36422716 2.67799989 4.00499028 2.68145142 4.76243265
 4.39839414 3.62727824 3.90620626 4.65238806 4.86932388 2.86799554
 3.72961455 4.34984853 3.80759705 3.07279446 4.10899368 3.04169516
 3.53823278 5.52007318 3.53723557 3.70036795]"
"[6.36138978 5.9731527  4.84284728 6.14534865 5.75650905 5.32169373
 5.06901371 5.43520477 4.50063533 6.03185195 6.32451999 4.77015038
 5.55141797 5.20608247 4.40133794 5.88881761 5.90291063 4.84274979
 4.81886999 4.95344547 4.6049566  4.98354419 5.08084365 6.77650498
 6.02926313 4.43213739 5.94640693 6.97086905 6.67732765 3.9981146
 5.2078312  5.80711984 6.94023771 5.17372063 6.45198413 5.32749288
 4.82926169 7.51038784 5.51839989 4.88644729]"
"[8.20243285 7.24984363 6.65989641 7.41017786 7.52176269 7.01491274
 6.1848771  7.22049942 6.63095658 6.91204851 8.07615667 6.49120713
 7.82312387 7.78766403 6.22972351 7.45243406 7.67998595 6.07305339
 6.44052585 7.33956701 6.33899531 6.59571894 6.30052519 8.38897923
 7.80266528 5.69473089 8.09680346 9.18164695 8.21516303 6.43523596
 7.00517043 7.27090498 8.35650886 7.3707169  8.67879876 7.42184889
 6.55234409 9.10810534 6.80694139 6.20740824]"
"[ 9.46064926  8.45931233  8.10011729  8.51530549  9.20763646  9.30398143
  8.11883962  8.43636661  8.26574387  9.12333386  9.73210999  7.74115833
  9.49923315  9.07534467  8.2561528   9.1407455  10.13899451  7.82128971
  8.07965523  8.64416623  7.48803174  9.01888919  7.8544197  10.63056584
  9.29696459  6.78349514  9.47620249 10.70477669 10.0633518   7.78299863
  7.83350965  8.48137797 10.39439384  9.15325479 10.09855785  8.61762657
  9.06542186 10.81473965  8.51801397  8.5348696 ]"
"[11.9415774   9.90784359  9.55981838  9.94936226 10.22411634 11.19459923
  9.19675847  9.87816514  9.12821881 10.53117876 11.01952439 10.10791789
 10.89258336 10.68501411  9.31907322 10.83795564 11.40754774  9.58525359
  9.54083808 11.04203181  9.17611243 10.34309972  8.93592596 12.0614723
 11.18648476  8.11911306 11.06197095 12.22764723 11.63022595  9.6541931
  9.70032176 11.00030749 12.0319124  10.66846281 11.66075468 10.25201242
 10.28100758 12.43761002 10.05632705  9.48364467]"
"[13.20517924 11.77146973 11.23063289 11.03354443 11.68315956 12.21417064
 11.68558949 10.86732549 10.33391404 11.76594541 12.43975058 12.14897694
 12.70039008 12.11715187 11.21731296 12.06896113 12.51533282 11.66651207
 11.70468454 12.45094729 11.08033436 11.50325332 10.46803296 13.43340977
 12.31230899  9.77683932 11.50324548 13.01102468 13.11336368 10.84491875
 10.99424929 11.93329308 13.60226049 12.19697363 13.24884973 11.61066097
 11.83386629 13.49702135 12.20628742 12.04732013]"
"[14.90703484 13.25405741 12.25037114 13.22758059 12.77500922 14.16576076
 12.59296863 12.39395754 12.95811342 13.05662051 13.88138783 13.90522818
 14.62495006 12.800093   13.21023104 13.44001543 14.14839248 13.93156234
