10.9,13
11.7,5
11.9,18
12.3,29
12.4,0
12.5,26
12.6,22
12.7,10
12.7,14
12.9,32
13.0,1
13.0,12
13.0,20
13.1,8
13.1,9
13.1,19
13.1,21
13.4,33
13.5,23
13.5,34
13.6,2
13.7,6
13.7,38
13.8,27
16.6,15
17.2,7
17.8,11
19.5,30
19.7,3
19.8,31
20.0,21
20.6,25
20.9,39
21.0,1
22.5,12
22.8,19
23.4,27
24.0,32
24.9,4
25.2,34
25.5,29
25.6,37
26.7,23
27.1,33
29.3,8
29.8,30
30.2,12
30.7,22
30.7,36
30.8,11
31.1,19
31.3,0
31.3,38
32.8,7
33.5,31
33.8,23
34.0,27
35.0,32
35.2,13
35.8,12
35.9,2
36.5,1
36.6,14
36.6,35
37.3,4
37.7,15
37.7,33
38.2,3
38.3,21
38.7,0
39.1,29
39.7,10
40.5,39
41.2,30
42.6,23
43.7,11
44.3,7
44.5,19
44.8,6
45.0,9
45.9,15
46.1,12
46.1,32
46.9,8
46.9,27
47.6,38
48.6,4
49.5,14
49.7,1
50.4,26
50.7,33
51.3,31
52.2,36
52.5,34
53.2,21
54.6,29
54.7,11
56.3,9
56.3,32
56.4,12
56.5,27
56.8,3
57.5,17
58.3,23
58.7,39
59.8,1
59.9,7
61.4,19
61.4,33
61.5,30
61.7,8
61.9,10
62.3,24
62.5,22
64.2,13
64.3,0
65.0,31
65.1,12
65.7,4
66.0,21
66.2,11
68.3,27
69.0,32
70.3,3
70.5,29
71.4,1
71.5,15
71.9,2
73.0,36
73.5,23
73.7,14
74.2,33
74.2,38
74.6,4
75.0,30
75.4,0
75.7,39
75.8,31
75.9,19
76.0,12
76.1,28
76.4,26
77.8,8
78.4,7
78.6,35
78.7,11
78.7,13
78.8,27
82.2,9
82.6,10
84.2,1
84.6,30
85.5,23
85.6,32
85.9,12
86.1,33
86.1,34
86.3,29
86.9,19
86.9,21
87.3,31
87.8,8
88.3,27
89.3,4
90.7,15
91.6,11
91.9,3
92.7,38
93.5,36
94.3,14
95.1,7
95.1,12
95.3,1
95.5,27
95.7,30
95.7,31
96.5,39
97.6,32
98.5,23
99.6,0
99.6,13
99.8,29
101.2,4
101.5,35
101.6,21
102.2,3
102.2,11
102.9,19
102.9,26
103.8,33
103.9,27
104.5,8
104.9,15
105.0,9
106.0,12
106.6,22
107.7,1
108.0,23
108.1,38
108.2,2
110.7,30
111.3,32
111.5,29
111.7,31
112.1,25
112.2,11
112.3,12
112.6,39
113.6,36
113.9,34
114.0,7
114.0,21
116.9,33
117.8,27
117.9,4
118.0,3
118.5,0
119.0,1
119.0,23
119.1,37
119.6,13
119.7,14
120.8,38
122.0,19
122.3,10
122.3,12
123.2,8
123.7,26
124.1,35
124.6,7
125.7,30
125.9,29
126.0,36
126.4,11
128.4,15
128.4,32
128.8,9
128.9,27
129.2,21
129.8,31
130.0,1
130.5,33
130.6,4
130.7,34
131.8,22
131.8,23
132.4,29
132.5,39
132.6,12
134.0,17
134.0,27
136.3,24
136.3,38
137.0,19
137.7,3
139.8,8
140.0,14
140.3,0
140.3,34
140.3,7
140.9,1
141.2,9
142.7,30
142.8,13
143.0,32
143.2,23
144.4,27
144.5,29
144.7,11
144.9,12
145.2,33
145.6,4
146.7,6
146.7,21
147.0,31
147.3,10
149.0,36
150.6,1
151.6,38
152.1,19
152.4,12
152.8,27
154.8,15
155.6,33
155.7,7
155.9,30
156.0,0
156.0,13
156.3,26
156.7,28
158.0,29
158.1,14
158.3,23
158.8,3
158.9,11
159.3,21
159.6,9
159.7,34
160.6,8
160.7,39
162.5,12
164.1,1
164.5,32
164.8,27
164.8,38
166.0,22
167.0,2
167.1,31
167.5,23
167.8,36
168.4,4
168.6,29
168.6,30
170.2,7
170.4,19
170.6,11
171.7,27
171.7,35
172.5,33
174.8,9
175.6,26
176.0,1
176.0,14
176.2,21
176.4,32
176.8,23
177.5,0
177.6,38
177.8,12
179.1,11
179.4,8
180.0,27
181.3,25
181.7,30
181.9,13
182.1,19
182.1,31
183.4,15
183.7,3
184.4,23
184.9,36
185.1,34
186.5,7
186.6,29
187.0,10
187.1,4
187.2,12
188.4,33
189.2,22
190.2,0
191.0,11
191.1,30
191.3,8
191.5,1
191.5,38
191.6,39
191.8,19
191.8,27
191.9,37
192.1,2
192.1,21
192.8,13
192.8,26
193.0,9
194.7,32
195.9,23
197.2,31
197.5,15
198.5,4
199.5,12
200.3,27
200.3,35
200.4,34
201.2,33
201.9,1
202.2,29
203.2,26
204.0,7
204.8,11
205.2,10
206.4,3
207.0,9
207.0,14
207.4,4
207.6,30
208.2,2
208.3,28
208.5,12
208.6,31
209.1,15
209.3,32
209.4,0
209.5,21
210.1,27
210.3,38
210.7,23
211.0,39
212.6,1
212.8,34
213.9,29
214.0,11
214.1,19
214.6,8
217.5,12
217.8,13
218.6,33
218.9,36
220.7,26
221.4,32
222.0,3
222.1,23
222.4,21
222.7,27
224.0,7
224.0,10
224.4,20
224.7,1
225.1,4
225.7,39
225.8,31
226.2,30
226.3,14
226.7,12
227.1,29
227.1,37
229.0,11
230.2,19
230.4,33
230.5,13
231.0,8
231.0,15
231.0,36
231.2,27
231.5,9
232.9,23
233.3,4
234.2,3
234.8,38
236.6,1
236.8,7
237.0,21
237.8,34
238.1,0
238.1,17
238.1,32
238.3,31
238.3,39
238.5,35
238.6,12
239.1,30
239.6,33
241.1,27
242.6,8
243.0,4
243.3,11
244.1,19
245.9,29
246.0,23
246.5,38
246.7,24
247.4,12
247.9,1
249.0,10
250.2,3
250.4,9
250.5,15
250.9,7
250.9,30
250.9,31
252.0,27
253.3,32
253.8,33
255.2,4
256.5,21
257.0,0
257.4,23
257.6,12
257.6,39
258.0,8
258.0,34
259.6,13
259.8,19
260.2,11
260.6,36
260.6,3
260.8,1
260.8,29
260.8,37
261.0,14
262.2,27
262.6,7
263.7,33
266.3,26
266.9,0
267.1,38
268.7,25
269.6,23
269.7,15
269.7,35
270.5,29
271.3,12
271.4,21
271.7,30
271.9,9
272.1,4
273.1,7
273.6,32
273.7,2
274.1,27
274.2,13
274.2,34
274.3,14
274.5,17
274.5,28
275.0,36
275.1,8
275.1,39
276.2,31
277.6,22
277.7,19
278.0,3
278.6,1
278.7,11
279.5,33
279.7,23
280.5,0
281.2,12
281.8,4
283.2,27
283.6,10
284.1,15
285.6,26
287.6,32
288.1,12
288.1,29
