"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
"[2.63503752 2.05080069 2.25563062 2.05228448 2.25469909 1.57241034
 2.24683261 1.8527366  2.92917307 2.05612197 2.34539788 2.0493041
 1.95422727 1.66405259 1.56554616 1.46751876 2.22832501 2.05033338
 2.05962046 2.73114056 1.76258093 2.25426904 1.76205507 1.56848442
 2.05565513 2.44486953 1.37045247 2.24010056 1.37294086 2.33604766
 2.53560506 1.86159567 1.55827609 2.53415532 2.62972573 2.4360452
 2.55511228 1.36356866 1.95175358 2.6346296 ]"
"[4.96215814 3.81724686 4.9806427  4.00693204 5.08810692 3.44988938
 4.39930844 4.19803886 4.55184461 3.81935814 4.19747404 3.79582726
 3.71753923 3.25666738 3.62629967 3.05606608 4.17579728 3.7109382
 4.20702119 3.57629201 4.60287555 4.2024954  3.72787492 3.26441835
 3.60527119 4.96462478 2.37661677 4.28454941 3.16363935 3.78664898
 4.17112745 3.33976299 3.72715778 4.56767045 3.87195667 3.58867283
 4.28957319 3.151793   4.09557582 5.83718246]"
"[6.47927497 5.39707337 6.98360159 5.27509234 6.60394572 5.05199511
 5.64395663 5.55392596 6.55964531 5.68193037 5.94696646 6.53645082
 6.1692781  5.53345266 5.50663302 5.24314825 5.34453674 5.39592721
 5.86284631 6.53497321 6.43892506 6.05613317 5.59739261 5.93592395
 4.70241003 6.47634108 3.73254348 6.22339782 4.67734477 4.98275237
 6.31551696 4.24448035 5.50162201 6.0075152  5.54178374 5.66976827
 5.74243317 4.74992963 5.64960792 7.41307099]"
"[8.92032529 6.80083082 8.40216338 6.67696681 7.83430592 7.04998743
 7.31658174 6.85160064 8.08964043 6.88069871 7.60287464 8.95867635
 8.41720919 6.73209407 7.09966168 7.1411486  6.54308319 6.60469856
 8.03263021 7.68568667 7.39980126 7.62281995 7.1805953  7.79521888
 6.04396542 7.33835052 6.08946151 7.77656843 6.21181834 6.60227009
 8.6558003  5.99505593 7.19294922 8.05403671 7.31400887 7.25630496
 7.42537714 6.952426   6.9347009  8.31664463]"
"[10.93203778  8.31660653  9.16874332  8.39717989  9.11866077  8.66226772
  8.23363971  8.37262766  9.05476874  8.99737042 10.55088894  9.69127749
 10.64472206  8.05996683  8.62091097  9.33378497  7.5885637   7.94372714
  9.49857292  9.35626883  9.07848378  9.89247352  8.88848362  8.97224192
  7.71281232  8.9434853   7.2565175   8.85701634  8.25719059  8.04185194
  9.60999086  6.68055017  8.59980478  9.32234087  8.33066164  7.97143325
  9.31202585  8.07055757  8.84578107  9.97360036]"
"[11.67377732 10.26176426 10.48274365 10.15170625 10.52966199 10.48622841
  9.59316984 10.51160125 10.97074637 10.0231732  11.59061719 11.272399
 11.98664528  9.5269938  10.75798678 10.44356948  9.77359969  9.0159766
 10.30336876 11.53118486 10.88408392 12.15623801  9.63917061 10.77568285
  9.29631102 11.15014442  8.56130713 10.09941305  9.61166099 10.29159956
 10.8029139   8.11284322 10.3374822  10.43126051  9.29973646  8.95218294
 10.51757661 10.41212657 11.55780425 11.24235102]"
"[12.57781149 11.52194631 11.82326038 11.99810074 11.96543112 11.82908803
 10.68889333 11.96445588 12.39046449 11.00572569 13.46486436 13.63224272
 13.36558133 11.51447909 12.18855793 12.28733592 11.35796363 10.92552505
 11.26198409 12.53924491 12.98497867 13.42885808 11.59885931 11.31336572
 11.37463067 12.27972613 10.39886255 11.3724362  10.52266078 11.45415727
 12.22487743  9.86164183 12.37910373 11.89142909 11.28621245 10.28264402
 12.75082765 12.05459117 14.40748733 12.1595742 ]"
"[13.32554493 13.69123346 12.42494696 13.46130706 13.43665524 13.10543642
 11.83114578 12.84844655 12.86940185 12.03938075 15.54418106 15.01228011
 14.18513486 13.18701289 13.54834001 14.5333997  12.67394846 12.44294111
 12.37527732 14.17795398 14.20549618 14.44044596 13.37019202 12.61534029
 12.37173514 13.04837528 11.94392706 13.56162669 12.06228151 14.02217676
