11.2,20
12.2,27
12.4,19
12.5,5
12.5,30
12.6,18
12.6,33
12.6,38
12.7,6
12.8,11
12.9,25
13.0,22
13.3,4
13.3,16
13.4,0
13.4,3
13.5,28
13.5,37
13.6,26
13.7,39
13.8,13
13.8,14
14.1,23
14.1,24
14.3,10
14.7,9
14.8,12
14.8,15
15.2,32
16.1,7
19.7,29
21.2,38
22.2,27
22.4,1
22.8,5
22.8,11
23.1,31
23.2,6
23.3,22
23.4,0
23.4,13
23.8,36
24.3,14
25.1,15
25.2,9
25.2,21
25.3,4
25.4,28
25.8,3
25.8,37
26.2,24
26.4,17
26.5,8
26.7,7
26.7,19
27.6,39
28.0,2
28.1,25
29.0,30
29.6,26
31.0,11
31.0,32
31.3,0
33.0,33
34.5,27
34.8,18
35.0,7
35.0,20
35.0,10
35.5,9
36.0,37
36.8,12
37.5,24
38.1,15
38.2,22
39.0,5
39.4,28
39.9,14
40.0,11
40.4,31
41.3,13
41.3,27
41.9,17
42.9,29
43.1,16
43.8,39
44.1,21
44.2,38
44.3,25
44.5,4
44.5,7
45.7,3
45.9,8
46.1,6
46.6,30
46.6,34
47.4,26
47.4,13
47.4,24
47.6,11
48.2,14
48.2,32
48.8,22
49.2,15
49.3,28
49.8,1
50.2,27
50.6,23
50.8,9
51.4,36
51.7,0
53.0,37
53.8,5
54.0,10
54.8,3
54.9,2
55.1,25
55.4,33
55.8,17
55.8,31
56.0,38
57.6,19
58.2,20
58.8,4
59.1,14
59.6,29
59.8,24
60.2,39
60.4,27
60.6,21
61.1,11
61.1,12
61.6,35
61.8,30
62.9,15
63.3,22
63.4,7
63.4,26
63.7,28
64.4,5
64.7,37
66.3,13
66.5,9
66.9,1
67.4,2
67.7,11
68.1,24
68.1,31
68.3,38
69.1,14
69.3,8
69.5,33
70.1,18
71.3,0
71.8,3
72.2,4
72.4,30
72.8,21
72.9,27
73.5,16
73.7,7
73.7,36
74.9,37
75.1,15
75.3,39
75.7,22
75.9,19
75.9,32
76.0,24
76.2,9
76.9,11
77.3,13
77.7,6
80.3,12
81.2,5
81.4,38
81.5,0
82.2,28
82.2,30
82.6,10
83.4,14
83.9,11
83.9,31
84.0,26
84.2,27
84.4,29
84.5,4
85.0,25
85.3,8
85.7,24
86.0,2
87.0,17
88.0,39
88.5,3
89.0,7
89.3,1
89.5,16
91.3,22
91.7,15
92.3,37
92.4,11
92.7,23
92.8,12
92.9,5
93.4,10
93.7,9
94.3,19
94.8,21
94.9,38
95.2,28
95.3,13
95.3,24
95.3,32
96.5,27
96.6,0
96.6,2
96.6,33
96.8,30
97.0,3
97.4,14
97.4,18
97.6,29
98.5,4
99.2,6
99.3,31
99.5,34
100.2,25
100.3,7
100.4,20
101.6,11
104.2,24
104.4,5
104.4,23
104.6,37
105.7,39
106.3,26
106.5,28
106.5,38
106.7,8
106.7,16
107.0,1
107.0,9
107.5,36
107.9,22
108.6,30
108.7,27
109.7,3
