12.1,19
12.1,39
12.2,10
12.3,29
12.4,21
12.5,38
12.6,11
12.9,36
13.0,3
13.1,12
13.2,0
13.2,20
13.4,16
13.4,27
13.5,17
13.9,4
14.0,9
14.0,35
14.2,18
14.5,37
14.7,13
15.1,28
15.8,1
19.3,34
21.5,7
21.5,23
21.8,30
22.2,6
22.2,28
22.9,8
23.1,16
23.4,26
24.0,1
24.3,21
24.4,14
24.9,12
25.2,11
25.3,20
25.5,33
26.0,15
26.5,13
27.2,32
27.5,0
27.9,4
29.6,9
29.8,35
31.2,18
31.9,39
32.1,22
32.3,34
32.6,2
32.6,31
32.7,21
32.8,36
33.0,37
33.5,3
33.5,27
34.0,11
34.3,25
35.9,0
36.1,1
36.3,29
36.9,28
38.2,16
38.7,20
38.9,5
39.4,8
39.7,17
41.3,6
41.9,13
42.2,35
42.3,7
43.0,23
43.1,1
43.2,12
43.7,26
43.7,38
43.9,0
44.6,3
44.6,9
45.1,21
45.2,15
45.4,28
45.7,10
45.9,36
46.4,16
47.6,34
50.5,20
51.2,6
51.3,25
51.9,13
52.0,14
52.8,37
53.2,12
53.5,22
53.6,31
54.3,21
54.8,32
55.9,0
56.4,11
56.6,34
57.2,1
57.3,8
57.3,28
57.3,39
57.5,18
58.0,29
59.7,23
60.0,9
60.1,4
60.2,3
60.5,36
60.8,16
60.8,17
62.0,7
64.7,6
65.4,21
65.5,20
66.1,33
66.3,2
66.4,0
66.7,13
66.7,35
68.3,26
69.4,38
69.6,8
70.0,1
70.1,23
70.3,12
70.6,19
70.7,28
70.7,34
70.9,25
71.6,16
73.1,5
73.9,13
74.0,9
74.6,21
74.9,7
75.1,3
75.7,31
75.8,6
75.8,10
76.3,32
76.7,11
76.7,37
76.9,2
77.1,4
77.4,36
78.0,15
78.3,0
78.4,20
78.5,28
78.7,18
79.0,34
79.6,35
80.5,14
80.5,29
81.5,1
82.5,17
83.7,16
84.4,12
84.7,3
85.7,13
85.7,21
86.3,39
87.4,34
87.8,23
89.3,33
91.1,9
91.4,4
91.4,6
91.5,8
91.6,28
91.8,0
92.4,37
94.1,26
95.3,7
95.3,20
95.7,36
95.9,35
96.1,15
96.6,31
97.3,21
97.4,16
98.0,34
98.5,1
98.5,5
98.6,12
100.7,13
101.0,25
101.9,23
102.3,3
102.6,11
102.6,38
103.2,28
104.2,2
104.7,9
104.7,19
105.6,18
106.2,39
106.4,29
106.5,4
106.5,37
106.6,0
106.8,14
107.1,12
107.1,26
107.6,32
107.8,16
108.2,8
108.5,10
108.9,1
109.0,34
109.2,20
109.9,17
110.4,21
112.1,28
112.2,36
113.3,3
113.3,6
114.7,35
114.9,4
116.9,13
118.1,11
118.1,34
118.3,14
119.1,33
119.8,0
120.2,29
122.9,21
123.2,3
123.2,23
123.3,9
123.7,28
123.9,16
124.3,35
124.5,7
124.6,12
124.8,1
124.8,31
124.8,38
125.1,18
125.2,37
125.8,8
125.9,20
126.6,15
128.3,39
128.6,26
128.7,5
129.3,6
129.5,2
130.1,13
130.6,0
130.7,34
132.1,17
134.2,8
134.6,16
135.0,4
135.7,20
135.9,28
137.1,3
137.1,13
137.2,21
137.5,19
138.5,12
138.6,37
139.2,1
140.0,36
140.7,9
141.0,7
141.1,11
142.0,14
142.0,18
142.3,22
142.5,35
142.9,32
143.6,29
143.9,0
143.9,39
144.0,34
144.2,25
144.8,4
146.1,26
147.1,6
148.0,1
148.1,28
148.3,16
148.4,13
150.4,23
150.4,31
151.0,33
151.6,20
151.6,21
152.1,3
152.4,2
152.9,0
153.7,12
154.0,35
154.1,34
155.6,9
156.4,36
156.7,18
156.9,38
157.5,37
157.6,28
158.0,5
159.7,13
160.7,39
161.6,34
161.7,11
162.3,26
162.4,23
162.5,10
162.5,16
162.5,30
162.7,8
163.2,1
163.3,6
163.3,21
164.1,37
164.2,7
164.2,19
166.0,28
167.6,0
168.2,3
168.4,4
168.4,29
168.8,15
169.4,13
169.6,14
169.6,20
170.6,21
170.9,36
171.0,35
172.7,17
172.9,12
173.1,9
173.5,31
173.8,28
174.5,16
177.1,2
177.5,27
177.6,39
177.8,23
178.3,6
178.6,0
178.8,20
178.9,37
179.0,32
179.0,33
179.1,18
180.2,26
180.2,34
180.9,7
181.9,1
181.9,3
183.0,5
183.3,35
183.6,8
183.6,38
184.3,13
184.4,9
184.5,21
185.3,4
187.0,28
187.5,17
189.2,19
189.5,14
190.1,34
190.2,10
190.9,25
191.7,12
191.8,0
192.3,29
192.5,1
192.6,16
192.9,6
192.9,21
193.1,13
193.2,18
193.4,11
194.2,9
195.5,36
195.7,7
195.7,28
196.0,39
196.2,15
197.1,2
198.0,20
199.9,37
200.2,34
200.4,4
201.2,8
202.5,31
203.1,26
203.3,3
203.9,35
204.0,13
204.5,21
204.6,1
205.0,14
205.4,0
206.0,32
206.3,33
206.4,23
206.5,16
206.5,38
207.3,28
208.0,6
208.0,12
209.2,34
209.6,10
210.7,20
211.0,5
212.2,17
212.8,0
213.1,15
213.5,4
214.3,1
215.4,3
215.9,21
216.4,16
216.8,7
217.1,23
217.5,29
217.7,36
218.2,11
218.3,2
218.4,37
218.4,39
218.7,9
218.8,13
219.1,26
219.6,14
220.1,28
222.0,22
222.4,20
222.7,18
223.2,25
223.3,35
223.5,34
224.1,12
224.7,19
225.3,8
225.8,9
227.7,0
228.2,33
229.1,4
229.5,1
229.5,37
229.7,13
229.7,32
229.8,38
229.9,21
230.5,6
231.9,28
232.1,23
232.3,10
233.1,31
234.0,11
234.3,5
234.3,39
234.4,34
234.6,20
235.1,3
235.4,17
237.0,16
239.0,2
239.2,14
239.4,37
239.6,26
240.1,12
240.5,21
241.0,9
241.0,23
241.3,1
241.6,36
241.8,34
242.4,28
242.8,0
242.9,18
243.0,13
243.2,6
243.3,8
244.1,7
245.3,4
247.8,16
248.0,3
248.2,15
248.2,35
249.0,20
249.0,25
249.5,0
250.3,19
250.5,2
250.5,5
250.8,28
250.9,6
250.9,34
252.1,21
254.1,1
254.5,13
257.3,8
257.3,9
257.6,17
258.1,26
258.3,14
258.6,7
258.9,39
259.1,11
259.1,28
259.4,12
259.4,31
259.5,23
259.6,10
259.9,4
260.0,25
260.1,18
260.1,37
260.2,32
260.4,3
260.8,20
260.8,21
260.8,36
261.0,34
261.0,16
261.5,0
265.0,13
266.2,6
266.2,38
266.6,29
266.9,35
267.9,26
268.2,1
269.7,9
