10.1,6
11.4,27
11.9,7
12.0,33
12.1,24
12.3,34
12.4,28
12.5,12
12.7,17
13.0,3
13.0,35
13.2,26
13.5,15
13.5,39
13.8,8
13.8,19
13.9,23
14.2,31
14.2,37
14.5,16
15.3,10
15.4,36
15.7,22
16.1,21
18.4,9
18.4,38
19.0,32
20.4,12
21.2,29
21.8,26
22.0,25
22.2,23
22.2,30
22.3,14
22.6,18
22.9,5
23.1,16
24.5,10
24.6,37
24.7,20
25.0,13
25.1,3
25.5,7
26.8,1
27.0,31
28.6,6
28.6,36
29.8,21
30.5,33
30.8,12
31.4,27
31.6,26
32.0,24
32.8,38
33.8,32
33.8,18
34.7,16
35.7,23
35.7,25
35.8,37
36.6,8
36.6,9
36.8,12
37.5,15
38.0,11
38.5,22
38.9,34
39.0,29
39.8,28
40.2,2
40.3,31
41.9,3
42.5,19
43.1,6
43.4,7
43.4,36
43.5,26
43.9,39
44.0,16
44.0,17
44.5,27
45.6,21
46.4,10
46.4,12
48.2,18
48.3,37
48.8,31
49.2,4
49.2,24
49.4,32
50.0,33
50.5,5
50.8,38
51.3,1
52.1,12
53.0,16
53.5,29
54.3,22
54.4,8
54.8,6
54.9,0
54.9,14
55.0,3
55.0,13
55.9,23
55.9,26
59.2,24
59.4,25
59.8,21
60.1,7
60.2,20
60.8,9
60.9,32
61.2,27
61.6,17
61.7,12
62.0,18
64.3,31
64.3,36
64.5,37
64.7,33
65.2,23
65.5,11
66.9,38
67.4,26
68.0,39
68.1,10
68.9,16
69.5,15
69.6,12
70.1,14
70.5,7
70.9,25
71.5,3
71.6,32
71.8,24
73.3,6
73.6,28
73.9,1
74.0,21
74.0,29
74.7,30
74.9,12
75.4,31
75.7,16
76.2,36
76.4,38
76.5,23
76.9,22
77.1,9
77.3,37
78.0,18
79.1,27
79.7,33
79.8,26
81.2,8
81.7,32
81.7,17
81.8,4
82.1,24
82.6,7
84.2,12
84.4,10
84.7,16
85.0,5
85.1,2
85.4,13
85.5,35
85.5,36
86.0,19
87.3,15
87.4,34
89.1,12
90.2,11
90.9,23
90.9,31
91.4,26
91.4,37
91.9,21
92.1,3
92.4,6
92.5,9
93.9,29
94.2,18
94.7,1
94.8,25
94.9,32
95.2,14
96.0,16
96.2,24
96.3,20
96.3,38
97.2,7
97.2,12
98.5,27
101.1,36
102.0,23
102.9,31
103.0,0
103.6,28
104.0,33
104.2,8
105.0,26
105.4,6
106.0,39
106.4,37
106.5,12
106.7,16
107.1,10
107.8,22
108.1,34
108.9,3
110.1,7
110.5,5
111.9,32
112.9,36
113.6,27
113.7,9
113.8,25
113.9,18
114.2,16
114.4,6
114.7,15
114.7,38
115.0,12
115.3,13
115.4,23
115.6,24
115.8,31
117.4,14
117.7,1
118.5,29
119.3,21
120.2,37
120.6,7
121.8,3
121.8,18
122.0,33
122.7,25
122.8,36
122.9,17
123.0,12
123.0,26
124.2,23
125.2,6
127.1,16
127.4,8
128.2,28
128.4,39
128.6,31
128.6,32
130.0,24
130.1,27
130.8,12
131.1,2
131.1,10
131.3,9
131.5,37
131.9,5
131.9,19
131.9,25
132.0,7
132.1,26
134.9,16
135.3,23
135.3,38
136.3,36
136.5,21
136.5,29
137.0,12
139.1,37
139.5,33
140.9,11
141.1,18
141.2,20
141.4,24
141.6,6
141.7,13
143.6,12
143.6,27
143.9,31
143.9,38
144.0,32
145.4,16
145.5,26
145.6,10
146.0,23
146.2,3
146.7,9
147.0,17
147.3,15
147.4,34
147.8,7
148.8,29
149.6,14
150.1,12
152.9,1
153.1,5
153.5,2
153.6,25
153.7,21
153.7,36
153.7,37
153.9,22
154.4,30
154.4,32
155.4,11
155.7,33
156.8,26
157.0,12
157.1,16
157.5,27
158.1,31
158.6,24
158.7,23
158.8,18
159.1,13
159.2,6
159.5,38
162.7,28
163.1,37
163.7,1
164.3,3
164.4,7
164.7,25
166.0,29
166.3,12
166.5,4
166.6,24
167.2,23
167.2,36
168.3,16
171.2,20
171.3,18
171.5,31
171.6,6
171.8,33
171.8,21
172.0,8
172.1,10
172.2,38
172.3,32
172.4,26
173.3,15
173.4,13
173.5,12
173.7,17
174.0,3
174.9,19
176.0,14
177.6,9
179.7,36
179.9,27
180.1,5
180.2,7
181.0,12
181.0,39
181.2,35
181.3,37
181.4,16
181.6,11
181.6,22
181.6,28
181.7,1
181.9,24
182.2,23
182.6,25
183.9,34
184.3,26
184.6,29
185.4,0
185.9,6
186.3,33
186.4,21
186.6,16
186.9,18
187.1,12
187.7,32
188.6,37
190.4,31
191.6,15
192.1,8
192.4,9
192.8,36
193.1,24
193.1,38
193.2,14
193.5,12
193.9,17
194.4,27
194.5,10
195.6,1
195.8,16
196.9,23
197.1,26
197.4,6
198.4,22
200.3,7
200.4,21
200.4,32
200.7,37
201.6,3
202.2,12
202.2,25
202.4,36
203.5,10
203.5,31
204.2,18
204.5,19
206.3,38
207.2,24
207.8,16
208.1,5
208.4,13
208.4,33
209.7,26
209.8,12
209.8,17
209.9,39
210.1,23
211.7,9
212.2,20
212.3,29
212.5,6
213.4,37
215.2,31
216.2,15
216.9,14
217.7,7
217.8,27
218.0,36
218.4,23
218.5,1
218.6,3
219.1,12
219.3,18
219.3,32
219.4,38
219.9,4
220.1,16
220.5,10
220.6,8
220.6,21
220.6,25
220.6,28
220.7,24
222.5,0
223.1,37
224.5,22
224.9,12
224.9,26
227.3,16
227.3,31
228.4,6
229.0,19
229.2,33
229.3,36
229.4,21
230.1,23
230.8,29
231.5,9
232.1,5
232.6,12
232.9,17
233.0,3
233.2,7
234.0,13
234.4,25
235.3,10
235.8,32
235.8,37
237.0,26
237.7,2
238.1,12
238.2,36
238.9,16
239.0,8
239.1,39
239.5,14
240.1,23
241.2,18
241.2,33
241.4,15
242.9,24
243.6,31
243.7,6
244.3,12
244.4,11
244.5,30
244.6,37
245.4,38
246.3,16
246.6,21
246.6,27
247.0,28
247.9,22
248.1,5
248.2,20
248.2,25
248.4,1
248.9,10
250.1,7
250.1,29
250.5,32
250.7,9
250.9,3
250.9,36
251.7,26
253.6,12
254.1,0
254.5,34
255.7,16
255.9,33
256.4,6
257.2,23
257.8,37
258.3,2
258.5,38
258.9,31
259.1,18
259.1,19
259.5,27
260.6,17
260.6,15
261.2,1
261.2,7
261.2,24
261.3,39
261.9,36
262.0,21
262.1,26
262.4,12
262.6,10
264.9,14
265.3,16
265.9,6
266.1,3
266.5,33
267.1,25
267.7,37
268.2,13
268.3,29
268.3,31
269.3,38
269.6,4
269.6,23
269.9,32
270.8,12
271.1,11
273.6,18
274.7,26
275.9,36
276.9,9
277.2,5
277.2,8
277.2,22
277.4,17
277.5,21
277.7,16
278.1,27
278.2,33
279.8,7
279.8,12
280.1,24
280.2,23
280.7,25
281.1,20
282.1,0
282.2,10
282.2,31
283.1,1
283.7,32
284.2,13
284.2,38
284.3,37
284.4,6
284.8,36
286.0,26
286.2,19
286.8,3
286.8,12
287.1,29
287.8,15
289.8,18
290.8,33
291.1,16
292.2,21
292.5,37
292.8,23
293.1,34
293.6,7
294.2,32
294.3,14
295.3,22
295.5,24
295.5,28
295.6,6
295.6,12
295.9,9
295.9,36
296.1,11
296.1,20
296.4,27
296.5,3
296.6,25
296.6,26
297.1,39
297.6,38
298.1,31
298.6,16
301.2,10
303.3,29
303.5,21
303.8,23
303.9,12
304.0,17
304.1,18
304.4,7
304.4,36
304.6,33
304.7,5
304.9,30
305.7,31
306.9,8
307.3,26
307.7,32
308.4,1
309.2,13
309.4,25
309.9,3
310.2,6
310.2,27
310.5,38
311.0,37
311.2,24
311.7,12
311.8,16
313.0,15
315.0,36
316.2,7
316.8,4
317.7,18
318.4,9
318.5,28
318.5,33
319.0,12
319.2,23
319.5,19
319.5,16
320.3,31
322.0,26
322.7,29
322.8,32
323.3,38
324.1,17
324.3,37
324.4,21
325.6,27
325.9,3
325.9,12
326.1,6
326.1,24
327.1,7
327.4,10
328.0,22
329.0,33
330.3,36
330.6,16
332.7,12
333.1,18
334.2,23
334.6,8
334.8,25
335.0,28
335.0,29
335.6,26
335.9,13
336.3,6
337.4,14
337.5,9
337.6,31
337.6,32
337.8,19
338.1,5
338.1,34
338.2,3
338.4,38
338.5,30
339.2,1
340.2,12
340.2,16
341.2,21
342.1,36
342.3,7
342.9,27
343.2,37
343.7,11
344.0,39
345.5,5
345.8,33
346.2,10
346.7,24
346.9,18
347.4,12
348.3,23
348.4,26
349.0,17
350.0,15
350.5,16
350.8,6
351.7,38
352.1,22
352.4,25
353.7,35
353.8,36
354.1,31
354.3,12
355.7,32
355.9,8
357.3,3
358.3,29
358.5,37
359.2,16
359.8,7
360.2,9
360.5,27
361.7,33
362.4,13
363.1,23
363.1,26
363.3,20
363.4,0
363.4,18
363.8,38
363.9,4
363.9,36
364.2,1
364.3,12
366.4,21
366.6,32
367.0,5
367.1,10
367.8,31
368.8,25
369.1,24
369.4,28
370.2,12
370.5,8
370.7,16
370.9,6
371.3,23
371.9,37
372.7,17
373.5,30
374.0,36
375.7,29
377.8,18
378.3,15
379.0,9
379.5,12
379.5,26
379.8,32
379.8,35
379.9,10
380.9,3
381.1,21
382.5,1
383.3,31
384.0,16
384.9,33
385.7,7
386.6,24
387.3,34
387.3,37
387.4,22
387.4,38
387.8,27
387.9,26
388.4,5
388.4,25
388.5,12
389.4,36
390.0,23
390.0,39
391.0,14
391.3,6
391.9,28
394.4,16
394.8,9
395.1,29
395.3,12
395.3,32
395.6,37
395.6,3
396.1,13
396.4,31
398.6,26
398.7,38
398.8,10
398.8,11
399.0,18
399.1,17
399.3,8
399.8,19
401.1,23
401.3,24
401.5,21
401.7,1
402.5,27
403.2,33
403.9,25
404.6,16
404.8,7
405.1,4
405.4,12
405.6,29
406.4,36
406.7,37
407.2,5
407.2,18
407.7,6
408.1,13
408.8,26
409.8,31
410.4,15
411.2,21
411.5,23
412.5,12
412.6,16
413.5,38
414.1,10
414.9,22
415.1,0
415.2,7
415.8,29
416.0,37
416.3,31
416.4,36
416.7,24
416.8,20
416.8,33
417.0,26
417.3,25
417.5,3
418.5,18
420.3,32
421.3,17
421.4,30
421.5,23
421.9,6
422.3,9
422.3,12
422.4,39
423.8,8
424.1,14
424.2,16
425.1,27
426.3,5
429.0,12
429.4,26
429.5,1
429.8,37
430.4,19
430.6,24
430.9,36
430.9,21
431.6,31
431.9,33
432.7,7
432.7,9
433.3,32
433.8,20
433.8,27
433.8,38
434.2,23
434.8,34
435.6,11
436.5,12
436.6,16
436.7,25
436.9,6
438.1,3
438.9,10
439.4,2
439.8,13
439.8,18
440.2,37
440.5,28
440.6,29
440.8,35
441.8,15
443.2,22
444.3,26
444.3,31
444.5,21
444.6,33
444.8,6
444.8,38
445.0,23
445.8,12
445.8,32
446.1,8
446.3,7
447.4,9
447.9,10
448.0,16
448.3,24
448.6,27
449.1,36
450.7,37
454.2,29
454.3,18
454.5,12
455.6,33
456.5,25
456.7,23
457.1,1
457.8,17
458.9,13
459.3,6
459.4,26
459.6,38
460.0,5
461.0,16
461.2,34
461.7,24
462.3,12
462.5,7
462.6,36
462.7,9
463.2,3
463.2,28
463.5,31
463.7,4
463.8,30
464.0,11
464.2,21
464.3,8
465.2,32
465.8,10
466.8,37
468.0,27
469.0,18
470.7,12
470.8,33
471.2,21
471.3,22
471.6,23
471.6,29
471.9,7
471.9,15
472.1,2
472.2,38
472.4,16
472.5,36
472.8,9
473.2,25
473.4,1
473.5,19
473.7,26
473.7,31
473.7,6
474.8,37
477.9,3
479.5,24
479.7,32
479.9,14
480.5,12
481.0,18
481.2,16
481.4,5
481.5,27
482.3,10
483.0,6
483.3,26
483.6,11
485.0,13
