"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
"[2.05227915 0.87739981 2.44097554 2.53604502 2.14298268 1.26948204
 2.84135427 1.75626638 2.05229409 2.53800081 1.77677345 1.85175889
 1.76107236 2.44879817 1.56451217 2.05317401 2.52976749 2.44341025
 2.34442502 1.75180523 1.46259298 1.88312678 1.474823   2.23954783
 2.54583023 2.2604806  1.46847705 1.76499349 1.75862071 1.6489327
 2.2590307  1.26799299 1.65620544 1.66800037 1.26413296 2.45074658
 2.05079318 1.85915106 1.65038479 3.03255137]"
"[4.48971227 3.18293719 3.68647916 5.04541341 3.41924388 2.77750497
 4.85989914 4.21932228 3.50358002 4.27675773 3.94573271 3.22355923
 3.62937733 5.17174985 3.24396809 4.01071161 4.74296982 3.58738201
 3.79904687 3.4304016  3.73619456 3.34458681 3.26695475 3.50029925
 4.57343689 3.81924069 4.0333653  3.23805514 3.83735125 3.52758588
 3.41439766 2.77508156 4.22270639 3.53936062 3.55277976 4.28785786
 4.7887096  3.32860311 2.7418185  5.03644711]"
"[6.12745287 5.46433026 6.33979646 6.55996349 5.31598013 4.31002235
 7.26035162 6.5456919  5.19333602 6.22723552 5.60315906 4.62899115
 5.79044918 6.19092642 4.85081984 5.76492922 5.97816676 5.46029732
 5.57573706 5.32230845 5.51900614 4.74313096 5.05895202 5.18533588
 6.59781485 5.38330787 5.68751002 5.91809265 6.09407156 4.91905573
 4.99630976 4.88709516 6.16603752 5.71214187 5.13817098 6.62361861
 6.12171001 4.53865365 4.85685996 6.26366455]"
"[8.36520334 6.95844462 7.30203591 8.67951507 6.91484832 5.8628895
 9.54041298 8.48004154 6.69964759 7.97432042 7.57725779 5.96589387
 7.95053921 8.14512286 6.55723533 6.95126458 7.35022062 7.44822793
 7.25173319 6.72972705 7.60059991 6.55822309 6.67769166 6.88911357
 8.42578976 6.78630699 8.03390264 8.06257322 6.87714935 7.02549432
 6.41669181 6.50348494 8.01754192 7.79164494 7.13540973 7.873441
 7.78080542 6.27399481 6.07926135 7.52125663]"
"[11.3760676   8.86542124  8.60798123  9.71984217  8.14456136  7.82775782
 10.73968727  9.82461156  8.31990326  9.13970458  9.54819979  7.53210226
  9.23320473  9.69823364  7.9966205   8.46845737  9.14157311  8.85246762
  9.33953398  8.3586755  10.3653503   8.67102913  8.11308679  9.19553049
  9.969104    8.32031878  9.30026009 10.50683187  8.20531277  9.03169693
  7.47864     8.72330208  9.29201143  9.75849897  9.44009431  9.64121491
  9.25650484  7.33552717  7.15569098  8.5156256 ]"
