11.4,12
11.6,2
12.0,31
12.1,34
12.6,1
12.8,20
12.9,33
13.0,15
13.1,26
13.1,35
13.2,7
13.2,16
13.3,39
13.4,4
13.4,30
13.9,13
14.1,6
15.2,17
15.7,5
15.7,23
16.4,25
16.6,0
17.1,24
18.0,9
18.5,36
20.0,3
20.9,15
21.0,33
21.4,29
21.4,39
21.7,19
21.8,38
22.3,22
22.3,27
22.5,11
22.5,26
23.1,13
23.2,18
24.3,21
25.2,30
25.5,5
26.2,0
26.2,2
27.4,32
27.5,24
27.6,35
27.7,37
28.1,23
28.5,16
28.9,1
29.3,17
30.3,6
30.5,10
30.5,34
30.9,26
31.1,12
31.4,25
31.9,4
32.0,31
32.1,13
33.0,39
33.3,30
33.8,36
33.8,20
34.5,7
34.7,3
34.7,33
35.7,38
35.8,27
35.9,15
36.3,9
37.2,0
37.4,17
38.4,23
39.2,6
39.6,8
39.8,22
40.1,21
42.0,26
42.3,33
42.5,30
43.0,1
43.0,39
43.4,24
43.8,18
44.5,25
45.4,16
45.6,13
46.7,35
47.9,17
48.4,0
48.5,7
48.8,34
49.1,5
49.5,11
49.8,6
49.9,15
50.5,2
51.0,4
51.3,3
51.4,36
52.2,10
52.2,16
52.4,30
52.6,9
52.6,14
53.5,32
53.6,26
54.7,22
54.8,29
54.8,33
55.1,39
56.2,12
56.2,19
57.7,21
58.6,15
58.6,24
58.8,13
58.8,38
58.9,35
59.0,23
60.1,20
61.8,26
61.9,7
62.5,25
62.6,6
62.8,27
64.7,0
65.2,33
65.7,39
65.9,31
66.2,18
66.7,16
66.9,30
67.1,17
67.7,5
68.6,3
68.9,24
69.4,1
70.6,36
71.4,4
71.4,23
72.0,9
72.8,37
73.3,38
73.7,34
73.8,26
74.3,6
74.4,35
75.0,25
75.8,15
75.8,33
75.9,13
76.4,30
76.5,5
77.3,39
77.4,7
77.4,10
78.5,24
78.8,27
79.7,12
80.1,2
80.2,11
81.6,0
81.6,16
81.7,22
82.1,6
82.7,14
82.7,21
84.1,36
84.2,26
84.4,3
85.3,17
85.6,4
85.7,33
86.2,39
86.3,8
86.6,20
86.8,9
86.8,18
87.0,19
87.2,34
87.6,30
87.9,29
88.4,1
90.9,15
91.1,23
91.2,0
91.8,25
91.8,35
92.3,16
92.5,13
93.5,5
93.5,6
93.9,27
93.9,36
94.7,24
94.8,32
94.9,33
96.4,26
97.3,38
97.4,18
97.8,2
98.1,10
100.9,1
101.6,39
101.9,30
102.5,17
102.5,23
103.0,34
103.6,37
103.7,3
104.2,26
104.3,9
104.6,15
104.7,24
105.3,13
105.7,5
105.8,4
105.8,7
105.8,22
105.8,25
105.9,31
106.7,6
107.1,0
107.1,21
107.1,35
109.3,12
109.3,16
109.8,33
111.1,30
112.2,19
113.1,17
113.5,39
113.6,36
